startdate,enddate,status,ipaddress,progress,durationinseconds,finished,recordeddate,responseid,recipientlastname,recipientfirstname,recipientemail,externalreference,locationlatitude,locationlongitude,distributionchannel,userlanguage,gender,race,party,age,q_children,q_edu,q_inc,q_zip,q_health,q_health_yn_1,q_health_yn_2,q_health_yn_3,q_health_yn_4,q_health_yn_5,q_health_yn_6,q_trust_general_1,q_trust_general_2,q_trust_general_3,q_trust_general_4,q_trust_general_5,q_trust_general_6,q_trust_general_7,q_trust_general_8,q_trust_general_9,q_trust_general_10,q_trust_general_11,q_trust_general_12,q_consume_general_1,q_consume_general_2,q_consume_general_3,q_consume_general_4,q_consume_general_5,q_consume_general_6,q_consume_general_7,q_consume_general_8,q_consume_general_9,q_consume_general_10,q_consume_general_11,q_consume_general_12,q_trust_covid_1,q_trust_covid_2,q_trust_covid_3,q_trust_covid_4,q_trust_covid_5,q_trust_covid_6,q_trust_covid_7,q_trust_covid_8,q_trust_covid_9,q_trust_covid_10,q_trust_covid_11,q_trust_covid_12,q_consume_covid_1,q_consume_covid_2,q_consume_covid_3,q_consume_covid_4,q_consume_covid_5,q_consume_covid_6,q_consume_covid_7,q_consume_covid_8,q_consume_covid_9,q_consume_covid_10,q_consume_covid_11,q_consume_covid_12,q108_do,social_dist_now,social_dist_twoweeks,normalprob0,normalprob,distancingprob,wtpdistancing,q_origin,q_trumptest,q_economy,q_cases_inc,q_trump_inc,q_cases_uninc,q_trump_uninc,q_greater,q_less,aid,incentivized,factualquestions_do,quantitativepredictionsincentivi,quantitativepredictionsunincenti
2020-04-04 22:18:10,2020-04-04 22:54:29,IP Address,73.206.71.235,100,2179,True,2020-04-04 22:54:29,R_3PpGLq3QcRurdPE,,,,,30.040894,-95.530197,anonymous,EN,Female,Black or African American (Not Hispanic or Latinx),Democrat (Strongly Democratic),54,0,Some college but no degree,"$30,000 to $39,999",77066,Very good,No,No,No,No,Yes,Yes,A fair amount,Not familiar with this outlet,A fair amount,None at all,Not very much,A fair amount,A great deal,Not familiar with this outlet,None at all,A fair amount,A great deal,A fair amount,Often,Not familiar with this outlet,Often,Sometimes,Sometimes,Often,Often,Never,Never,Sometimes,Often,Often,A fair amount,Not familiar with this outlet,A fair amount,Not very much,Not very much,A fair amount,A great deal,Not familiar with this outlet,None at all,A fair amount,A great deal,A great deal,Often,Not familiar with this outlet,Often,Rarely,Sometimes,Often,Often,Never,Never,Sometimes,Often,Often,"Facebook|Fox News|Wikipedia|MSNBC|The World Health Organization (WHO)|Breitbart|The New York Times|Twitter|CNN|The Centers for Disease Control (CDC)|The Wall Street Journal|Network news (ABC, CBS, NBC)",98,50,100,,2,25000,It came about naturally,"Yes, and he tested negative",7,400000,42,,,,,5e893ef5-44cc-8574-3b0a-154b74c9c944,1,Q115|Q114,Q35|Q29|Q28,
2020-04-04 22:40:45,2020-04-04 22:54:39,IP Address,172.77.156.61,100,834,True,2020-04-04 22:54:40,R_2ZJlrjBi1999ggz,,,,,40.855194,-82.314301,anonymous,EN,Female,White (Not Hispanic or Latinx),Republican (Strongly Republican),45,3,Less than a high school diploma,"$10,000 to $19,999",44805,Good,No,No,No,No,Yes,Yes,None at all,A fair amount,None at all,Not very much,A fair amount,None at all,None at all,Not very much,Not familiar with this outlet,A fair amount,A fair amount,Not very much,Never,Sometimes,Never,Rarely,Sometimes,Never,Never,Never,Never,Sometimes,Rarely,Rarely,Not very much,A fair amount,None at all,A fair amount,A fair amount,None at all,None at all,None at all,Not familiar with this outlet,A fair amount,A fair amount,A fair amount,Rarely,Sometimes,Never,Sometimes,Sometimes,Rarely,Never,Never,Not familiar with this outlet,Sometimes,Sometimes,Sometimes,"Facebook|The World Health Organization (WHO)|Breitbart|The Centers for Disease Control (CDC)|Twitter|MSNBC|Wikipedia|Fox News|Network news (ABC, CBS, NBC)|CNN|The Wall Street Journal|The New York Times",80,80,75,,25,500,It was developed intentionally in a lab,"Yes, and he tested negative",7,,,531768,80,True News,Equally likely to be both,5e894484-f90f-c6aa-9baf-1b771fcf2ee5,0,Q115|Q114,,Q85|Q113|Q112
2020-04-04 22:39:25,2020-04-04 22:56:03,IP Address,75.174.121.186,100,997,True,2020-04-04 22:56:03,R_1NEwYfnLdSDEiYC,,,,,43.633896,-116.2942,anonymous,EN,Female,White (Not Hispanic or Latinx),Republican (Weakly Republican),53,0,Less than a high school diploma,"$20,000 to $29,999",83605,Good,Yes,No,Yes,No,Yes,Yes,A fair amount,Not familiar with this outlet,A fair amount,A fair amount,A fair amount,A fair amount,None at all,None at all,None at all,None at all,Not very much,None at all,Sometimes,Never,Sometimes,Sometimes,Sometimes,Sometimes,Never,Never,Never,Never,Never,Never,A fair amount,Not very much,A great deal,Not very much,A fair amount,A great deal,Not very much,Not very much,None at all,Not very much,A fair amount,A fair amount,Often,Never,Often,Sometimes,Often,Often,Never,Never,Never,Never,Never,Never,"The Wall Street Journal|Wikipedia|Breitbart|Facebook|Network news (ABC, CBS, NBC)|The New York Times|MSNBC|Fox News|CNN|The Centers for Disease Control (CDC)|The World Health Organization (WHO)|Twitter",10,10,1,,1,0,It came about naturally,"No, he has not taken a test",7,10000,40,,,,,5e8943ff-f11f-fd59-d5eb-77ca16ef3d00,1,Q114|Q115,Q35|Q29|Q28,
2020-04-04 22:32:16,2020-04-04 22:58:16,IP Address,73.237.62.242,100,1559,True,2020-04-04 22:58:16,R_3EEkVughyMqObqq,,,,,33.937195,-84.079102,anonymous,EN,Female,White (Not Hispanic or Latinx),Democrat (Strongly Democratic),38,1,Bachelor's degree,"$50,000 to $59,999",30044,Very good,No,No,No,No,No,No,Not very much,Not familiar with this outlet,Not very much,None at all,None at all,None at all,A fair amount,None at all,None at all,A fair amount,Not very much,None at all,Often,Never,Often,Never,Never,Never,Often,Never,Never,Rarely,Rarely,Never,A fair amount,Not familiar with this outlet,A fair amount,None at all,None at all,None at all,A fair amount,None at all,None at all,Not very much,A fair amount,Not familiar with this outlet,Often,Not familiar with this outlet,Often,Never,Never,Never,Often,Never,Never,Sometimes,Sometimes,Not familiar with this outlet,"CNN|Wikipedia|The New York Times|The Centers for Disease Control (CDC)|Breitbart|MSNBC|Fox News|Twitter|The World Health Organization (WHO)|The Wall Street Journal|Network news (ABC, CBS, NBC)|Facebook",60,40,0,,0,1000,It was developed intentionally in a lab,"Yes, and he tested negative",5,,,10000,20,Equally likely to be both,Equally likely to be both,5e894283-1b73-4aac-7c3f-e8b57b64bd7e,0,Q115|Q114,,Q85|Q112|Q113
2020-04-04 22:24:08,2020-04-04 22:58:59,IP Address,76.107.91.27,100,2091,True,2020-04-04 22:59:00,R_beJL9sSSHGd2b4d,,,,,32.236099,-90.260101,anonymous,EN,Female,Black or African American (Not Hispanic or Latinx),Republican (Weakly Republican),38,5 or more,Bachelor's degree,"$40,000 to $49,999",39212,Very good,Yes,No,No,No,Yes,No,A fair amount,Not very much,A fair amount,A great deal,Not very much,None at all,A fair amount,A fair amount,A fair amount,A fair amount,A fair amount,A fair amount,Sometimes,Never,Often,Sometimes,Never,Rarely,Rarely,Never,Often,Sometimes,Sometimes,Rarely,A fair amount,None at all,A fair amount,Not very much,None at all,A fair amount,A fair amount,A fair amount,A fair amount,A fair amount,A fair amount,None at all,Often,Never,Often,Sometimes,Never,Rarely,Rarely,Rarely,Sometimes,Sometimes,Rarely,Rarely,"MSNBC|Fox News|Twitter|CNN|Network news (ABC, CBS, NBC)|The New York Times|Wikipedia|Breitbart|Facebook|The World Health Organization (WHO)|The Centers for Disease Control (CDC)|The Wall Street Journal",80,90,90,,10,10000,It came about naturally,"Yes, and he tested negative",6,200000,48,,,,,5e89411b-e5db-f5de-c974-42c44df5b01f,1,Q115|Q114,Q35|Q29|Q28,
2020-04-04 22:30:33,2020-04-04 23:01:02,IP Address,76.240.247.91,100,1828,True,2020-04-04 23:01:02,R_3lQ4q9PbuQ5M4ST,,,,,29.139206,-82.532799,anonymous,EN,Female,White (Not Hispanic or Latinx),Independent (Lean toward the Democratic Party),47,0,Some college but no degree,"$10,000 to $19,999",34433,Good,No,No,No,No,Yes,No,Not very much,Not very much,Not very much,Not very much,Not very much,None at all,None at all,Not very much,None at all,None at all,A fair amount,A fair amount,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Not very much,Not very much,Not very much,Not very much,Not very much,Not very much,Not very much,Not very much,Not very much,Not very much,A fair amount,A fair amount,Sometimes,Never,Never,Never,Never,Never,Never,Never,Never,Never,Sometimes,Sometimes,"Facebook|Wikipedia|MSNBC|Network news (ABC, CBS, NBC)|Twitter|The World Health Organization (WHO)|Fox News|CNN|The New York Times|The Centers for Disease Control (CDC)|The Wall Street Journal|Breitbart",90,25,75,,0,1000,It came about naturally,"No, he has not taken a test",7,1200,60,,,,,5e894222-7a9a-8da3-884a-fed47ad9aeb9,1,Q114|Q115,Q35|Q29|Q28,
2020-04-04 22:34:39,2020-04-04 23:02:13,IP Address,76.98.40.9,100,1653,True,2020-04-04 23:02:13,R_UuT3RztpCAxu1fH,,,,,40.055801,-75.077301,anonymous,EN,Female,White (Not Hispanic or Latinx),Democrat (Strongly Democratic),21,0,Some college but no degree,"$20,000 to $29,999",19135,Excellent,No,No,No,No,No,No,A great deal,Not familiar with this outlet,A great deal,A fair amount,None at all,A great deal,A great deal,A great deal,A fair amount,A great deal,A great deal,A great deal,Often,Never,Often,Often,Never,Often,Often,Often,Often,Often,Often,Often,A great deal,Not familiar with this outlet,A great deal,A fair amount,None at all,A great deal,A great deal,A great deal,A fair amount,A great deal,A great deal,A great deal,Often,Not familiar with this outlet,Often,Often,Not familiar with this outlet,Often,Often,Often,Often,Often,Often,Often,"The New York Times|Breitbart|The Centers for Disease Control (CDC)|Facebook|Twitter|MSNBC|CNN|The Wall Street Journal|The World Health Organization (WHO)|Fox News|Network news (ABC, CBS, NBC)|Wikipedia",90,75,95,,1,100,It came about naturally,"Yes, and he tested negative",7,,,200000,5,True News,Fake News,5e894303-3723-20b6-4a8f-6f8d432ebd51,0,Q115|Q114,,Q85|Q112|Q113
2020-04-04 22:30:52,2020-04-04 23:03:37,IP Address,71.169.165.224,100,1965,True,2020-04-04 23:03:38,R_3MuqYnKyfvFYbhQ,,,,,44.039703,-68.8368,anonymous,EN,Female,White (Not Hispanic or Latinx),Republican (Strongly Republican),50,0,Bachelor's degree,"$30,000 to $39,999",04429,Fair,No,No,No,No,Yes,No,A great deal,Not familiar with this outlet,A great deal,Not very much,A great deal,Not familiar with this outlet,A great deal,Not very much,Not familiar with this outlet,None at all,A great deal,A great deal,Often,Not familiar with this outlet,Rarely,Rarely,Often,Not familiar with this outlet,Often,Sometimes,Never,Never,Sometimes,Rarely,A great deal,Not familiar with this outlet,None at all,None at all,A fair amount,None at all,A fair amount,A fair amount,None at all,None at all,A great deal,A great deal,Often,Not familiar with this outlet,Rarely,Never,Often,Rarely,Rarely,Rarely,Never,Never,Often,Often,"The Centers for Disease Control (CDC)|Breitbart|The New York Times|Fox News|Facebook|The Wall Street Journal|The World Health Organization (WHO)|Wikipedia|MSNBC|Network news (ABC, CBS, NBC)|Twitter|CNN",100,100,80,,0,1000,It came about naturally,"Yes, and he tested negative",7,100000,49,,,,,5e894168-3d27-77e9-c2ea-25df1de56c53,1,Q114|Q115,Q35|Q29|Q28,
2020-04-04 22:19:07,2020-04-04 23:03:43,IP Address,172.6.84.197,100,2675,True,2020-04-04 23:03:43,R_1jNgJOdrjpxmeiH,,,,,37.388107,-121.8756,anonymous,EN,Male,Asian or Pacific Islander,Independent (Lean toward the Democratic Party),44,1,"Graduate degree (for example: MA, MBA, JD, PhD)","$150,000 or more",95131,Good,No,No,No,No,No,No,A great deal,Not very much,A great deal,Not very much,Not very much,A great deal,A fair amount,A fair amount,Not very much,A fair amount,A fair amount,A fair amount,Sometimes,Rarely,Sometimes,Rarely,Rarely,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,A fair amount,Not very much,A fair amount,Not very much,Not very much,A fair amount,A fair amount,A fair amount,Not very much,A fair amount,A fair amount,A fair amount,Sometimes,Rarely,Sometimes,Rarely,Rarely,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,"The New York Times|The Centers for Disease Control (CDC)|The Wall Street Journal|Twitter|Facebook|Fox News|Wikipedia|Network news (ABC, CBS, NBC)|The World Health Organization (WHO)|CNN|Breitbart|MSNBC",100,100,20,,5,1000000,It came about naturally,"Yes, and he tested negative",6,,,25000,25,Equally likely to be both,Equally likely to be both,5e893fb0-fadb-a458-9835-9c44d1934ec5,0,Q115|Q114,,Q85|Q112|Q113
2020-04-04 22:41:47,2020-04-04 23:04:45,IP Address,97.100.156.5,100,1378,True,2020-04-04 23:04:45,R_eWCzIxNoF3mT8fD,,,,,28.329895,-81.355904,anonymous,EN,Male,White (Not Hispanic or Latinx),Democrat (Weakly Democratic),28,1,Bachelor's degree,"$75,000 to $99,999",32821,Excellent,No,Yes,No,Yes,Yes,Yes,A great deal,A fair amount,A fair amount,A great deal,A great deal,A fair amount,A fair amount,A great deal,A great deal,A great deal,A great deal,A great deal,Often,Sometimes,Sometimes,Often,Often,Sometimes,Often,Often,Often,Sometimes,Often,Often,A great deal,A fair amount,A great deal,A fair amount,A great deal,A great deal,A great deal,A great deal,A great deal,A great deal,A great deal,A fair amount,Often,Often,Often,Sometimes,Often,Often,Often,Often,Often,Often,Sometimes,Often,"Twitter|MSNBC|Fox News|The Centers for Disease Control (CDC)|Facebook|CNN|Network news (ABC, CBS, NBC)|Wikipedia|Breitbart|The New York Times|The Wall Street Journal|The World Health Organization (WHO)",75,80,65,,75,600000,It was developed intentionally in a lab,"Yes, and he tested negative",7,220123,85,,,,,5e894494-2a1f-e9f8-791c-6e7e807aec08,1,Q114|Q115,Q35|Q28|Q29,
2020-04-04 22:40:19,2020-04-04 23:06:25,IP Address,67.250.180.84,100,1566,True,2020-04-04 23:06:25,R_3oyF1kw5CpsNwxJ,,,,,40.827103,-73.935898,anonymous,EN,Female,Black or African American (Not Hispanic or Latinx),Democrat (Strongly Democratic),64,0,Some college but no degree,"$50,000 to $59,999",10031,Good,No,No,No,No,No,No,A fair amount,None at all,A fair amount,Not very much,None at all,A fair amount,Not familiar with this outlet,Not familiar with this outlet,A fair amount,Not very much,Not very much,A fair amount,Often,Never,Often,Often,Never,Sometimes,Never,Never,Often,Sometimes,Sometimes,Rarely,A great deal,None at all,A great deal,Not very much,None at all,A fair amount,Not very much,Not familiar with this outlet,Not very much,Not very much,Not very much,Not very much,Not familiar with this outlet,Never,Often,Rarely,Never,Often,Not familiar with this outlet,Not familiar with this outlet,Sometimes,Rarely,Sometimes,Sometimes,"The World Health Organization (WHO)|MSNBC|The New York Times|Network news (ABC, CBS, NBC)|The Wall Street Journal|Breitbart|CNN|Facebook|The Centers for Disease Control (CDC)|Wikipedia|Twitter|Fox News",95,20,70,,30,1000000,It was developed intentionally in a lab,"No, he has not taken a test",7,300000,20,,,,,5e894492-f76d-bcf1-e78b-f8f5c685a7b0,1,Q114|Q115,Q35|Q28|Q29,
2020-04-04 22:30:03,2020-04-04 23:06:41,IP Address,69.132.62.117,100,2198,True,2020-04-04 23:06:42,R_3EzlF5ObEiRCi6Y,,,,,35.570297,-80.596001,anonymous,EN,Female,Asian or Pacific Islander,Independent (Lean toward the Democratic Party),28,0,Bachelor's degree,"$1 to $9,999",28088,Good,No,Yes,No,No,No,No,A fair amount,Not very much,Not very much,None at all,None at all,Not very much,A fair amount,A fair amount,Not very much,Not very much,A great deal,A great deal,Often,Never,Sometimes,Never,Never,Rarely,Often,Sometimes,Sometimes,Never,Never,Never,A fair amount,None at all,Not very much,None at all,None at all,Not very much,A fair amount,A fair amount,A fair amount,None at all,A great deal,A great deal,Often,Never,Rarely,Never,Never,Rarely,Often,Sometimes,Often,Never,Sometimes,Sometimes,"CNN|The Wall Street Journal|MSNBC|Breitbart|The Centers for Disease Control (CDC)|The World Health Organization (WHO)|The New York Times|Twitter|Fox News|Facebook|Wikipedia|Network news (ABC, CBS, NBC)",90,50,100,,50,1000,It came about naturally,"Yes, and he tested negative",7,3000,40,,,,,5e8940d5-e0b5-1bdf-5489-8184480e0c75,1,Q115|Q114,Q35|Q29|Q28,
2020-04-04 22:29:49,2020-04-04 23:12:28,IP Address,216.239.181.232,100,2559,True,2020-04-04 23:12:28,R_25FJvzVjf0wh8Lm,,,,,28.433807,-81.347198,anonymous,EN,Female,White (Not Hispanic or Latinx),Democrat (Weakly Democratic),29,0,Bachelor's degree,"$10,000 to $19,999",33827,Good,No,No,No,No,No,No,A fair amount,Not familiar with this outlet,Not very much,Not very much,Not very much,A fair amount,Not very much,Not very much,None at all,Not very much,A fair amount,Not very much,Often,Not familiar with this outlet,Rarely,Rarely,Never,Often,Rarely,Never,Never,Rarely,Rarely,Rarely,A fair amount,Not familiar with this outlet,A fair amount,Not very much,None at all,A great deal,None at all,Not very much,None at all,Not very much,Not very much,A fair amount,Sometimes,Not familiar with this outlet,Rarely,Rarely,Never,Often,Never,Never,Never,Rarely,Rarely,Rarely,"The Wall Street Journal|Wikipedia|CNN|MSNBC|Twitter|The New York Times|Fox News|The Centers for Disease Control (CDC)|Breitbart|Facebook|Network news (ABC, CBS, NBC)|The World Health Organization (WHO)",80,60,5,,0,1500,It came about naturally,"No, he has not taken a test",6,,,150000,15,Equally likely to be both,Equally likely to be both,5e894208-2071-66e2-7ce5-e7a87cfec23b,0,Q115|Q114,,Q85|Q113|Q112
2020-04-04 22:13:08,2020-04-04 23:13:40,IP Address,216.213.6.49,100,3631,True,2020-04-04 23:13:40,R_1pxnC4STZMMTSpM,,,,,38.104294,-82.605598,anonymous,EN,Female,White (Not Hispanic or Latinx),Republican (Strongly Republican),28,1,High school diploma or equivalent (for example: GED),"$1 to $9,999",41159,Good,No,No,No,No,Yes,Yes,A fair amount,None at all,A great deal,A great deal,A great deal,None at all,None at all,None at all,None at all,A fair amount,A great deal,A great deal,Never,Not familiar with this outlet,Rarely,Often,Often,Rarely,Never,Never,Never,Never,Often,Often,A great deal,Not familiar with this outlet,A great deal,A great deal,A great deal,A great deal,A great deal,A great deal,None at all,A great deal,A great deal,A great deal,Often,Never,Often,Often,Often,Often,Often,Never,Never,Never,Often,Often,"Network news (ABC, CBS, NBC)|The New York Times|The World Health Organization (WHO)|Twitter|The Wall Street Journal|MSNBC|Breitbart|Facebook|The Centers for Disease Control (CDC)|Fox News|CNN|Wikipedia",100,60,40,,0,2000,It was developed intentionally in a lab,"Yes, and he tested negative",6,,,80,60,Equally likely to be both,Fake News,5e893e75-7e96-f7ce-ff7d-627cba57df46,0,Q115|Q114,,Q85|Q113|Q112
2020-04-04 22:51:15,2020-04-04 23:16:24,IP Address,23.242.57.97,100,1508,True,2020-04-04 23:16:24,R_3KVDzDATcQt3oPE,,,,,33.749893,-117.9071,anonymous,EN,Female,Asian or Pacific Islander,Independent (Do not lean towards either party),36,3,Bachelor's degree,"$40,000 to $49,999",92703,Good,No,No,No,No,Yes,No,Not very much,Not very much,Not very much,A fair amount,Not very much,Not very much,Not very much,Not very much,A fair amount,A fair amount,A fair amount,None at all,Sometimes,Never,Rarely,Sometimes,Never,Never,Never,Never,Rarely,Never,Rarely,Never,A fair amount,Not very much,Not very much,A fair amount,Not very much,Not very much,Not very much,Not very much,A fair amount,Not very much,A fair amount,Not very much,Sometimes,Never,Never,Sometimes,Never,Never,Never,Never,Sometimes,Never,Rarely,Never,"Wikipedia|MSNBC|Network news (ABC, CBS, NBC)|Twitter|Breitbart|Fox News|The Centers for Disease Control (CDC)|The Wall Street Journal|The World Health Organization (WHO)|The New York Times|CNN|Facebook",90,90,50,,50,1000000,It was developed intentionally in a lab,"Yes, and he tested negative",7,1000000,20,,,,,5e894381-27a2-366a-8ddb-0311634d4316,1,Q115|Q114,Q35|Q28|Q29,
2020-04-04 22:26:15,2020-04-04 23:18:59,IP Address,24.237.39.37,100,3163,True,2020-04-04 23:18:59,R_2Y4TYqIFKkh8tRp,,,,,64.854401,-147.84689,anonymous,EN,Male,White (Not Hispanic or Latinx),Republican (Weakly Republican),19,0,Some college but no degree,I did not earn income in 2019,99709,Very good,No,No,No,No,No,No,None at all,Not familiar with this outlet,None at all,None at all,None at all,Not familiar with this outlet,None at all,None at all,Not very much,None at all,None at all,Not very much,Sometimes,Not familiar with this outlet,Rarely,Rarely,Not familiar with this outlet,Not familiar with this outlet,Never,Never,Sometimes,Not familiar with this outlet,Sometimes,Sometimes,Not very much,Not familiar with this outlet,Not very much,Not very much,Not very much,Not very much,Not very much,Not very much,Not very much,None at all,A great deal,A great deal,Often,Not familiar with this outlet,Rarely,Sometimes,Rarely,Rarely,Rarely,Not familiar with this outlet,Sometimes,Never,Often,Often,"CNN|MSNBC|Twitter|Facebook|The New York Times|The Centers for Disease Control (CDC)|Network news (ABC, CBS, NBC)|Wikipedia|The Wall Street Journal|Fox News|The World Health Organization (WHO)|Breitbart",70,50,50,,100,1500,It came about naturally,"Yes, and he tested negative",5,,,2000,65,Equally likely to be both,Equally likely to be both,5e894127-aadb-d665-c394-3fc6985ab1e1,0,Q115|Q114,,Q85|Q112|Q113
