AID,Date,AGE(1),GENDER(2),HISPANIC(3),ETHNICITY(4),ZIP(5),REGION(6),STANDARD_POLITICAL_PARTY(7),Gender,Hispanic,Ethnicity,Region,Political Party
5E893C6E-8597-957F-A8A2-A1A0531E96D0,4/4/20 21:13,31,2,1,1,4401,1,1,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,Northeast,Democrat
5E893C6B-93D0-8132-8D8C-BC400AB3C2FD,4/4/20 21:08,32,1,1,4,11220,1,1,Male,"No , not of Hispanic, Latino, or Spanish origin",Asian *** Asian Indian ,Northeast,Democrat
5E893C7E-B63C-322F-42B3-634D1EE10670,4/4/20 21:15,57,2,1,1,85208,4,2,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,West,Republican
5E893C99-B95E-30E7-2719-C922295E7403,4/4/20 21:09,24,1,1,1,22911,3,2,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Republican
5E893DAD-981E-22E1-5E77-14B334744F91,4/4/20 21:39,19,1,1,1,8205,1,1,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,Northeast,Democrat
5E893DDD-DD32-39D0-E4F0-EE10F716F999,4/4/20 21:15,18,2,1,4,77584,3,1,Female,"No , not of Hispanic, Latino, or Spanish origin",Asian *** Asian Indian ,South,Democrat
5E893DF2-E44E-38FE-0454-569653A8AEC3,4/4/20 21:22,34,2,1,1,79108,3,3,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Independent
5E893DDE-1CF3-543E-CD60-59B892D0C6BE,4/4/20 21:18,38,2,1,1,6384,1,1,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,Northeast,Democrat
5E893DCA-1AA9-2F62-4B54-91895E3CC7E5,4/4/20 21:14,29,1,1,1,48328,2,3,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,Midwest,Independent
5E893D36-7EDF-E2AC-BB76-562475B29AAE,4/4/20 21:19,31,1,2,15,91331,4,1,Male,"Yes, Mexican, Mexican American, Chicano",Some other race ,West,Democrat
5E893DFB-8B98-851D-7661-A01E02E30016,4/4/20 21:22,42,1,1,2,28716,3,1,Male,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American",South,Democrat
5E893E04-6A38-B457-F389-35D27660262A,4/4/20 21:18,30,2,1,2,30815,3,1,Female,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American",South,Democrat
5E88E72D-F392-27B8-AF5D-9D1CA78B02AC,4/4/20 15:07,27,1,2,15,90703,4,2,Male,"Yes, Mexican, Mexican American, Chicano",Some other race ,West,Republican
5E88E719-3B8E-71D8-1F1F-74187FCFE30C,4/4/20 15:06,42,1,1,1,30909,3,2,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Republican
5E88E719-D0A2-858B-6ED0-DBA323A72EC5,4/4/20 15:23,40,2,1,1,32210,3,2,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Republican
5E88E6EE-CC91-3BB2-AC4D-B3937B5D896F,4/4/20 15:08,26,1,2,1,98815,4,1,Male,"Yes, Mexican, Mexican American, Chicano",White ,West,Democrat
5E88E6B1-460F-31A7-2D34-B31629BCEF80,4/4/20 15:12,48,2,1,1,2895,1,2,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,Northeast,Republican
5E88E688-C609-F660-5232-6433D3E9D917,4/4/20 15:12,25,2,2,15,30542,3,1,Female,"Yes, Mexican, Mexican American, Chicano",Some other race ,South,Democrat
5E88E6D6-214E-4AC9-87EB-A88C6D2A1D44,4/4/20 15:04,37,1,1,1,65807,2,1,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,Midwest,Democrat
5E88E6D1-0149-9300-93F6-59485AB9F73F,4/4/20 15:16,36,1,1,2,19139,1,1,Male,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American",Northeast,Democrat
5E88E6BC-0357-D3A5-392D-4A9CAD0A3F4E,4/4/20 15:09,28,2,2,15,10456,1,1,Female,"Yes, Mexican, Mexican American, Chicano",Some other race ,Northeast,Democrat
5E88E9AF-FEF0-0FA1-462E-B827E0E5255F,4/4/20 15:21,30,1,1,2,37013,3,1,Male,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American",South,Democrat
5E88E9C5-4B20-E484-29D6-CE8EC701D6DF,4/4/20 15:16,34,2,1,1,3431,1,3,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,Northeast,Independent
5E88E9D1-273C-24C9-8F9C-730A7EA2C486,4/4/20 15:29,51,2,1,2,6704,1,1,Female,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American",Northeast,Democrat
5E88E680-9E62-9368-68DD-1E06767FD0DA,4/4/20 15:08,38,2,1,1,41001,3,2,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Republican
5E88E694-769E-53A7-55CA-BD79468C64CA,4/4/20 15:07,53,2,1,15,95608,4,1,Female,"No , not of Hispanic, Latino, or Spanish origin",Some other race ,West,Democrat
5E88EA01-6267-6C89-4BC5-5A8AE413FA4C,4/4/20 15:26,26,2,1,2,98404,4,1,Female,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American",West,Democrat
5E88EA20-D931-3B14-7D4A-0D87AA1976BA,4/4/20 15:31,35,2,1,1,33172,3,2,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Republican
5E88EA04-441B-2A61-F748-0C8F1B801CAF,4/4/20 15:18,51,1,1,1,97239,4,3,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,West,Independent
5E88EA0C-7959-983A-E2D2-7C64763E1B8E,4/4/20 15:19,49,1,1,1,4101,1,1,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,Northeast,Democrat
5E88EA33-5688-D436-5A53-2A2BEA41B128,4/4/20 15:22,54,1,1,2,32221,3,3,Male,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American",South,Independent
5E88EA37-329E-A937-F709-87AD5807EE01,4/4/20 15:19,65,2,1,1,85302,4,2,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,West,Republican
5E88E9EE-9B37-8681-4EC2-CA5A258BF714,4/4/20 15:25,57,2,1,1,77351,3,2,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Republican
5E88E9D0-6014-0D37-DE77-72779A3A4E7C,4/4/20 15:29,60,1,1,1,72501,3,2,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Republican
5E88E9AA-4D75-C8F4-55F4-748DB8B16A86,4/4/20 15:18,35,2,1,1,34786,3,2,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Republican
5E88E9E4-7DF2-9309-7431-BBE0D939A1D2,4/4/20 15:48,31,2,2,15,92203,4,1,Female,"Yes, Mexican, Mexican American, Chicano",Some other race ,West,Democrat
5E88E9FD-5018-F22D-2C5A-1747337E0F94,4/4/20 15:25,36,2,2,15,30034,3,1,Female,"Yes, Mexican, Mexican American, Chicano",Some other race ,South,Democrat
5E88E9CB-66B1-849F-5954-B2AA527970DC,4/4/20 15:21,31,1,1,1,24018,3,2,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Republican
5E88E993-8D1A-761F-B1DA-93F43501B2E6,4/4/20 15:14,39,2,1,1,83451,4,2,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,West,Republican
5E88E992-B0F0-6731-DF0E-A289564A095A,4/4/20 15:22,59,1,1,1,41189,3,1,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Democrat
5E88EE14-C996-D48E-C599-ECFC86CBF9BF,4/4/20 15:45,43,1,1,4,10018,1,3,Male,"No , not of Hispanic, Latino, or Spanish origin",Asian *** Asian Indian ,Northeast,Independent
5E88E981-E019-728F-5AF1-32B11CF21B22,4/4/20 15:58,42,1,1,2,27534,3,1,Male,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American",South,Democrat
5E88E986-52E5-4CC5-950C-A8D018A9B605,4/4/20 15:33,47,2,1,1,43701,2,1,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,Midwest,Democrat
5E88E97D-36CC-C3FA-472A-D66A7038AD90,4/4/20 15:15,28,2,1,1,93274,4,1,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,West,Democrat
5E88E979-ACAF-BA1F-85CE-CD9E25BB74EE,4/4/20 15:19,33,2,1,2,77407,3,1,Female,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American",South,Democrat
5E88E97D-6570-C52E-0778-3C3E168430CA,4/4/20 15:24,37,2,1,2,53205,2,2,Female,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American",Midwest,Republican
5E88E959-FB87-9F12-13B2-4C265F012BDC,4/4/20 15:21,22,1,2,15,90745,4,3,Male,"Yes, Mexican, Mexican American, Chicano",Some other race ,West,Independent
5E88E969-D95B-913D-5D51-FE09B4AB2A65,4/4/20 15:22,51,1,1,1,11223,1,1,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,Northeast,Democrat
5E88E951-5D27-847C-2DEC-46335A6F5C16,4/4/20 15:17,28,1,1,1,14225,1,3,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,Northeast,Independent
5E88EA43-E24F-B3DB-403B-6E87920F52B1,4/4/20 15:37,32,2,1,1,22043,3,3,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Independent
5E88EAD8-B2CA-49B0-EA40-A833D6BF835A,4/4/20 15:26,49,2,1,1,2114,1,3,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,Northeast,Independent
5E88EADB-87AD-8810-FD5A-F86BF26E74E8,4/4/20 15:22,21,2,2,1,78852,3,1,Female,"Yes, Mexican, Mexican American, Chicano",White ,South,Democrat
5E88EAC1-0A17-B183-A8B2-C6146238724B,4/4/20 15:25,25,1,1,2,75243,3,1,Male,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American",South,Democrat
5E88EA99-18A8-3EE3-8F23-C1EB87C0EDA9,4/4/20 15:21,36,1,2,15,33068,3,1,Male,"Yes, Mexican, Mexican American, Chicano",Some other race ,South,Democrat
5E88EA92-4F28-D070-C0F1-567E5CEE33AF,4/4/20 15:17,36,1,1,1,28432,3,2,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Republican
5E88E69B-A248-B39C-C83C-793B032D590D,4/4/20 15:06,28,1,1,1,41001,3,2,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Republican
5E88E706-FBA4-E2B8-D0DD-9B9148E0D5D5,4/4/20 15:07,18,2,1,1,32313,3,1,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Democrat
5E88E953-C751-8A3E-3085-267FC39BB9DE,4/4/20 15:14,30,1,1,1,43558,2,2,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,Midwest,Republican
5E88E924-B21B-40D2-1A20-FE2B21AF9D67,4/4/20 15:16,30,2,1,1,36344,3,2,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Republican
5E88E716-7CBE-F51E-2336-B395AFC31073,4/4/20 15:07,40,2,1,1,19802,3,1,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Democrat
5E88E6AC-0ACC-332B-7632-F6636CBD49F6,4/4/20 15:11,32,1,1,1,85306,4,2,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,West,Republican
5E88E758-3206-6E8E-2AEA-7C2C60106EC4,4/4/20 15:13,53,2,1,1,30534,3,2,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Republican
5E88E8EE-D17A-01C7-DC30-14995DA88584,4/4/20 15:22,33,2,1,1,10901,1,2,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,Northeast,Republican
5E88E8EB-9F9C-0C4B-F55C-BDC8BCAF8B7E,4/4/20 15:11,42,2,1,2,27889,3,1,Female,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American",South,Democrat
5E88E8B1-42AA-FDAC-A593-595A1FB34F8A,4/4/20 15:17,22,1,1,1,97030,4,2,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,West,Republican
5E88E8CF-EF42-40BF-ED7F-BB6D97EA5D93,4/4/20 15:11,42,1,1,1,32211,3,2,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Republican
5E88E835-C2FC-4F68-0CF1-9C6FAFF00C6A,4/4/20 15:19,35,1,1,1,29566,3,2,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Republican
5E88E805-DBDA-2847-FFDD-1B7BE2BF619A,4/4/20 15:11,24,1,1,1,22193,3,2,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Republican
5E88E8FE-07EB-978E-C503-5154EB0F46DA,4/4/20 15:10,28,1,1,2,8844,1,2,Male,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American",Northeast,Republican
5E88E8E8-D15C-B1EF-F0A9-BA0EF5122ED5,4/4/20 15:25,40,1,1,1,93023,4,2,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,West,Republican
5E88E8CB-D462-0FCF-A100-C634533F6B40,4/4/20 15:13,34,2,1,1,65542,2,2,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,Midwest,Republican
5E88EB3F-4ADD-C0CF-E273-2C903097C2B1,4/4/20 15:26,38,1,1,4,54636,2,3,Male,"No , not of Hispanic, Latino, or Spanish origin",Asian *** Asian Indian ,Midwest,Independent
5E88EB4B-694A-09D0-38B5-0A37BA0507C9,4/4/20 15:57,34,2,1,1,53532,2,1,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,Midwest,Democrat
5E88EB49-21B7-8823-271A-C2F39EA1AC07,4/4/20 15:32,64,2,1,1,77354,3,1,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Democrat
5E88EAFB-670B-FEDA-0252-5B512DF9F287,4/4/20 15:39,82,2,1,1,91006,4,1,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,West,Democrat
5E88EC0E-8277-8951-218F-C095AB48B65B,4/4/20 15:28,76,1,1,1,6612,1,2,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,Northeast,Republican
5E88EBE7-6307-E48E-C60F-2B08B95D567E,4/4/20 15:42,42,1,1,1,10001,1,2,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,Northeast,Republican
5E88EC06-E02C-D85C-2DE9-F96FE71E8D53,4/4/20 15:28,22,1,1,1,30144,3,1,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Democrat
5E88EBF4-E05E-CD2C-0936-21AF16EC2AA9,4/4/20 15:32,67,2,1,1,78233,3,2,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Republican
5E88EB63-1B26-9243-714C-A130852829D4,4/4/20 15:44,21,1,1,1,80524,4,1,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,West,Democrat
5E88EB7E-634F-1957-6A00-F8F9EBEAD1E2,4/4/20 15:25,37,1,2,15,94044,4,1,Male,"Yes, Mexican, Mexican American, Chicano",Some other race ,West,Democrat
5E88EB0B-5D25-DCC5-DC1C-C6A18596D17A,4/4/20 15:25,32,1,1,4,18067,1,1,Male,"No , not of Hispanic, Latino, or Spanish origin",Asian *** Asian Indian ,Northeast,Democrat
5E88EB1A-82F0-F695-BC45-934D55210684,4/4/20 15:33,39,1,1,1,90706,4,2,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,West,Republican
5E88EAF4-3FCF-9B72-86A8-8B7351C7C995,4/4/20 15:49,26,2,1,1,82070,4,2,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,West,Republican
5E88EADA-38BE-69DD-6CA3-9CD1A6FB5688,4/4/20 15:32,46,2,2,1,49424,2,2,Female,"Yes, Mexican, Mexican American, Chicano",White ,Midwest,Republican
5E88EAC2-C5B6-0450-3E41-B76CCB0A6515,4/4/20 15:24,63,1,1,1,89113,4,3,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,West,Independent
5E88EAF6-1020-C521-93CA-C7702CECBF9E,4/4/20 15:24,50,1,1,1,40312,3,3,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Independent
5E88EB9A-7FEA-046D-28C4-8135DEC35953,4/4/20 15:29,19,1,1,4,94122,4,3,Male,"No , not of Hispanic, Latino, or Spanish origin",Asian *** Asian Indian ,West,Independent
5E88EAF1-0DA0-DAB5-349C-BC6E49140A62,4/4/20 15:25,34,1,1,15,77063,3,2,Male,"No , not of Hispanic, Latino, or Spanish origin",Some other race ,South,Republican
5E88EB3D-097B-FDF9-9045-71FA548CC82F,4/4/20 15:34,55,2,1,1,74902,3,3,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Independent
5E88EB49-AB4C-73F2-E639-D52E2663586F,4/4/20 15:30,53,1,1,1,46032,2,1,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,Midwest,Democrat
5E88EB66-41F2-F03A-B6A3-59952867F0B0,4/4/20 15:46,30,2,1,2,7208,1,1,Female,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American",Northeast,Democrat
5E88EB6E-0374-71B0-EA4F-E767B71B64B6,4/4/20 15:32,34,1,1,2,30032,3,1,Male,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American",South,Democrat
5E88EB4F-40D3-D0D5-D69E-A1F682FBD02C,4/4/20 15:30,30,2,1,4,28365,3,3,Female,"No , not of Hispanic, Latino, or Spanish origin",Asian *** Asian Indian ,South,Independent
5E88EB5E-7A99-A17C-A70D-9FFD1B8D4E9A,4/4/20 15:29,31,2,1,1,96021,4,1,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,West,Democrat
5E88EB74-C61C-1520-AE10-E02C14D6CD3A,4/4/20 15:23,34,1,1,1,48864,2,2,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,Midwest,Republican
5E88EB6C-99CC-EA0C-8015-229A3A33C3E1,4/4/20 16:30,34,2,1,1,62901,2,3,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,Midwest,Independent
5E88EBAD-AC9C-9A7C-88F4-117241795259,4/4/20 15:29,20,2,1,1,75023,3,1,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Democrat
5E88EBAA-088E-AFEA-D882-4DC71E7B7B7C,4/4/20 15:33,37,1,1,15,80549,4,1,Male,"No , not of Hispanic, Latino, or Spanish origin",Some other race ,West,Democrat
5E88EBA8-F53D-567E-76E2-865CF6D20D8C,4/4/20 15:30,32,1,2,15,79912,3,1,Male,"Yes, Mexican, Mexican American, Chicano",Some other race ,South,Democrat
5E88EBD1-B047-3E0B-8F37-2745A53DB05D,4/4/20 15:59,42,2,1,1,74119,3,1,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Democrat
5E88EBC6-40BA-DC8E-79E9-91DB00F44373,4/4/20 15:27,25,1,2,15,77074,3,1,Male,"Yes, Mexican, Mexican American, Chicano",Some other race ,South,Democrat
5E88EBAE-F9B4-20D4-F297-CCB0DFC9D699,4/4/20 15:38,24,1,1,2,64116,2,1,Male,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American",Midwest,Democrat
5E88EBC3-79E1-AF66-B963-17F85A20B7FC,4/4/20 15:28,19,2,1,1,42303,3,3,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Independent
5E88ED12-DDE0-B672-FDAC-8243B32F8D8D,4/4/20 15:34,55,2,1,1,93635,4,2,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,West,Republican
5E890910-23B7-D606-9F78-082BE72D558E,4/4/20 17:28,21,1,1,4,91770,4,1,Male,"No , not of Hispanic, Latino, or Spanish origin",Asian *** Asian Indian ,West,Democrat
5E88EC7A-5FBC-1847-0CC8-86A1361A2657,4/4/20 15:27,38,1,1,1,76137,3,1,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Democrat
5E88EC61-076E-B82F-F2C8-7E9FF56ACCEB,4/4/20 15:32,34,1,1,2,93720,4,1,Male,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American",West,Democrat
5E88ED52-1BFE-C0DC-0071-F980DC9F25EF,4/4/20 15:35,41,1,1,1,19348,1,2,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,Northeast,Republican
5E88ED53-AF7F-4461-59EF-19AE987CCE5F,4/4/20 15:35,22,2,1,2,10543,1,1,Female,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American",Northeast,Democrat
5E88ED68-DAEF-7293-1F57-9D3EC71FCEA6,4/4/20 15:30,19,1,2,15,90221,4,1,Male,"Yes, Mexican, Mexican American, Chicano",Some other race ,West,Democrat
5E88ED62-FA1F-245C-A5B1-7A6A9B4ECC16,4/4/20 16:04,20,1,1,1,64125,2,1,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,Midwest,Democrat
5E88ED63-2930-7E50-F6CB-E7F7454517FE,4/4/20 15:37,51,2,1,1,27278,3,2,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Republican
5E88EC64-D36B-8368-534E-2FA7C8F0E77F,4/4/20 15:26,27,1,1,4,7724,1,1,Male,"No , not of Hispanic, Latino, or Spanish origin",Asian *** Asian Indian ,Northeast,Democrat
5E88EC57-BA54-27AD-9E19-4AD3537F276C,4/4/20 15:35,32,2,1,1,93004,4,1,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,West,Democrat
5E88EC38-9840-E936-AC2C-C35A5001631E,4/4/20 15:40,69,2,1,1,46217,2,1,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,Midwest,Democrat
5E88EC17-48D8-333B-2886-6F506B6B2AE7,4/4/20 15:27,34,2,1,1,24055,3,2,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Republican
5E88EC40-1299-658C-0DD6-3E4985FFAE48,4/4/20 15:37,50,1,1,4,80022,4,1,Male,"No , not of Hispanic, Latino, or Spanish origin",Asian *** Asian Indian ,West,Democrat
5E89084F-A5F8-7556-21D8-C4530E0EE712,4/4/20 17:28,55,1,1,1,30301,3,3,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Independent
5E88EC3B-AB43-7C08-3ED7-24B6C66CB0FA,4/4/20 15:25,28,1,1,1,80121,4,1,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,West,Democrat
5E88EC14-9733-AD8A-5969-202271E3C09D,4/4/20 15:31,22,2,1,2,43147,2,2,Female,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American",Midwest,Republican
5E88E929-729A-8799-B288-3E3B7EAF557B,4/4/20 15:24,29,2,2,15,94539,4,1,Female,"Yes, Mexican, Mexican American, Chicano",Some other race ,West,Democrat
5E88E8FA-A332-6481-647D-FE50B0DC64C5,4/4/20 15:14,32,1,1,4,92603,4,1,Male,"No , not of Hispanic, Latino, or Spanish origin",Asian *** Asian Indian ,West,Democrat
5E88E926-468D-702B-1FEE-69403FD2A3F6,4/4/20 15:29,64,1,1,1,59644,4,3,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,West,Independent
5E88E947-5223-39A9-98BF-F9F12AB4FF6B,4/4/20 15:14,26,1,1,2,77039,3,2,Male,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American",South,Republican
5E88E934-A400-FBED-440E-6835D0E3EBF8,4/4/20 15:12,30,2,1,2,7112,1,1,Female,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American",Northeast,Democrat
5E88E942-48C2-30FF-CB6B-A77E3A725385,4/4/20 15:31,31,2,2,15,79912,3,2,Female,"Yes, Mexican, Mexican American, Chicano",Some other race ,South,Republican
5E88E94C-FF6A-92AD-DA3E-713C1F9392D6,4/4/20 15:22,39,2,1,2,94541,4,1,Female,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American",West,Democrat
5E88E937-972B-1953-EF4F-7B0A7EF2515F,4/4/20 15:31,24,2,2,3,90621,4,1,Female,"Yes, Mexican, Mexican American, Chicano",American Indian or Alaska Native ,West,Democrat
5E88E91E-D4A0-42CD-0187-AEDE93244031,4/4/20 15:25,56,2,1,2,30038,3,1,Female,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American",South,Democrat
5E88E8F0-C02C-0616-F26A-20B4341E6B7D,4/4/20 15:37,56,2,1,1,53126,2,2,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,Midwest,Republican
5E8908DD-392F-BF5F-7C7C-1BA528FA6A4A,4/4/20 17:28,31,1,1,1,33174,3,1,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Democrat
5E8908E4-7D8A-54B7-E8EF-AF3FC0DC330D,4/4/20 17:27,24,2,1,4,7001,1,1,Female,"No , not of Hispanic, Latino, or Spanish origin",Asian *** Asian Indian ,Northeast,Democrat
5E8908CF-5A5D-91BE-543B-BF0EA3DE1957,4/4/20 17:29,41,2,2,15,77872,3,2,Female,"Yes, Mexican, Mexican American, Chicano",Some other race ,South,Republican
5E8908E0-8837-0EF9-350C-273391CABE9B,4/4/20 17:28,32,1,1,2,34953,3,1,Male,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American",South,Democrat
5E88EC10-D8F9-068E-4A54-8070B062BBB1,4/4/20 15:28,23,1,1,4,89512,4,1,Male,"No , not of Hispanic, Latino, or Spanish origin",Asian *** Asian Indian ,West,Democrat
5E88EBF3-815F-33A0-B11E-3E35E7611123,4/4/20 15:44,62,2,1,2,60409,2,1,Female,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American",Midwest,Democrat
5E88EC24-770A-1AE8-8B16-35B08CA484E7,4/4/20 15:40,58,1,1,1,77511,3,2,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Republican
5E88EAC7-AEDE-7986-6BF7-B7C1EA8076CE,4/4/20 15:26,31,2,1,1,33570,3,3,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Independent
